Price: 276492, Size: 402699 
Price: 10336, Size: 619511 
Price: 193596, Size: 946235 
Price: 287594, Size: 932916 
Price: 507907, Size: 863594 
Price: 556859, Size: 852288 
Price: 145979, Size: 646945 
Price: 175704, Size: 717638 
Price: 493285, Size: 498338 
Price: 49895, Size: 207947 
Price: 676538, Size: 762125 
Price: 300080, Size: 981633 
Price: 576298, Size: 671137 
Price: 446023, Size: 894146 
Price: 368888, Size: 580021 
Price: 42133, Size: 262463 
Price: 890618, Size: 954235 
Price: 406260, Size: 695949 
Price: 585270, Size: 912286 
Price: 505751, Size: 659120 
Price: 285628, Size: 890275 
Price: 160020, Size: 834343 
Price: 198349, Size: 843500 
Price: 935672, Size: 986759 
Price: 322141, Size: 449975 
Price: 322899, Size: 792104 
Price: 268133, Size: 590483 
Price: 96400, Size: 128439 
Price: 681179, Size: 811523 
Price: 678868, Size: 708698 
Price: 14087, Size: 304188 
Price: 349547, Size: 351005 
Price: 131449, Size: 940642 
Price: 193651, Size: 487300 
Price: 405210, Size: 614112 
Price: 403688, Size: 436135 
Price: 824464, Size: 938996 
Price: 147790, Size: 997617 
Price: 57935, Size: 730041 
Price: 67169, Size: 245393 
Price: 19429, Size: 688075 
Price: 761801, Size: 994787 
Price: 62326, Size: 163692 
Price: 56112, Size: 582293 
Price: 521257, Size: 864461 
Price: 177899, Size: 241502 
Price: 275462, Size: 333800 
Price: 261815, Size: 634886 
Price: 353800, Size: 940957 
Price: 710382, Size: 945805 
Price: 472600, Size: 771801 
Price: 201816, Size: 975511 
Price: 743410, Size: 899319 
Price: 51283, Size: 777407 
Price: 323161, Size: 680808 
Price: 253770, Size: 733068 
Price: 228751, Size: 327276 
Price: 115305, Size: 327607 
Price: 66430, Size: 661660 
Price: 33349, Size: 220742 
Price: 125598, Size: 332782 
Price: 318597, Size: 681319 
Price: 263807, Size: 428704 
Price: 643630, Size: 930995 
Price: 621876, Size: 920395 
Price: 103292, Size: 719703 
Price: 222556, Size: 674042 
Price: 460224, Size: 903393 
Price: 25129, Size: 765522 
Price: 634805, Size: 675531 
Price: 185454, Size: 809781 
Price: 68654, Size: 962468 
Price: 468182, Size: 930764 
Price: 100104, Size: 129454 
Price: 618997, Size: 848839 
Price: 52447, Size: 320599 
Price: 327398, Size: 622566 
Price: 311153, Size: 980140 
Price: 600186, Size: 919843 
Price: 788711, Size: 871251 
Price: 109960, Size: 370618 
Price: 409579, Size: 702295 
Price: 73259, Size: 114969 
Price: 273227, Size: 491133 
Price: 364034, Size: 443981 
Price: 575434, Size: 847734 
Price: 365958, Size: 676520 
Price: 635423, Size: 697745 
Price: 30286, Size: 983397 
Price: 27697, Size: 520402 
Price: 134429, Size: 790363 
Price: 176508, Size: 465251 
Price: 835172, Size: 966528 
Price: 32708, Size: 440980 
Price: 178012, Size: 463659 
Price: 181303, Size: 920139 
Price: 213660, Size: 411431 
Price: 308218, Size: 882944 
Price: 819056, Size: 956127 
Price: 787482, Size: 934436 
Price: 193902, Size: 917784 
Price: 126360, Size: 588467 
Price: 62521, Size: 868569 
Price: 18816, Size: 767911 
Price: 311685, Size: 572159 
Price: 161502, Size: 679557 
Price: 535263, Size: 712882 
Price: 235806, Size: 971776 
Price: 523062, Size: 808312 
Price: 382950, Size: 754033 
Price: 131787, Size: 753428 
Price: 817782, Size: 826087 
Price: 246543, Size: 690089 
Price: 677220, Size: 893638 
Price: 576899, Size: 651273 
Price: 262369, Size: 866035 
Price: 80630, Size: 280272 
Price: 478373, Size: 717668 
Price: 465615, Size: 679940 
Price: 35678, Size: 990444 
Price: 705461, Size: 944769 
Price: 155307, Size: 820673 
Price: 582348, Size: 644946 
Price: 169192, Size: 178031 
Price: 692064, Size: 744166 
Price: 235076, Size: 856063 
Price: 179933, Size: 604549 
Price: 24275, Size: 666885 
Price: 600279, Size: 767268 
Price: 125719, Size: 461178 
Price: 529440, Size: 839104 
Price: 647625, Size: 669629 
Price: 241871, Size: 819145 
Price: 525607, Size: 643905 
Price: 219585, Size: 906314 
Price: 581408, Size: 994846 
Price: 580489, Size: 775649 
Price: 137501, Size: 550259 
Price: 584067, Size: 993205 
Price: 129086, Size: 392862 
Price: 338950, Size: 339766 
Price: 353540, Size: 517512 
Price: 506907, Size: 832893 
Price: 316801, Size: 804222 
Price: 75039, Size: 223383 
Price: 60000, Size: 94773 
Price: 442206, Size: 825337 
Price: 539402, Size: 813193 
Price: 629658, Size: 991074 
Price: 200570, Size: 698959 
Price: 47750, Size: 742068 
Price: 294283, Size: 493995 
Price: 17937, Size: 441767 
Price: 124111, Size: 507708 
Price: 236017, Size: 687355 
Price: 749364, Size: 956424 
Price: 220299, Size: 335330 
Price: 565222, Size: 805651 
Price: 418469, Size: 928836 
Price: 315092, Size: 950829 
Price: 120704, Size: 148560 
Price: 52131, Size: 577164 
Price: 46516, Size: 948612 
Price: 262691, Size: 632399 
Price: 352791, Size: 902848 
Price: 205554, Size: 831776 
Price: 782184, Size: 818949 
Price: 583574, Size: 924683 
Price: 614802, Size: 740298 
Price: 642230, Size: 720958 
Price: 177026, Size: 306118 
Price: 748567, Size: 902485 
Price: 439663, Size: 637510 
Price: 460006, Size: 854690 
Price: 142521, Size: 187239 
Price: 24329, Size: 99236 
Price: 23096, Size: 369519 
Price: 307809, Size: 534351 
Price: 590512, Size: 722306 
Price: 170364, Size: 250796 
Price: 328821, Size: 435789 
Price: 728175, Size: 914153 
Price: 453287, Size: 717516 
Price: 367884, Size: 384540 
Price: 440378, Size: 665128 
Price: 542092, Size: 779954 
Price: 353336, Size: 392584 
Price: 408286, Size: 739723 
Price: 203120, Size: 797305 
Price: 193994, Size: 256617 
Price: 575852, Size: 907206 
Price: 886585, Size: 898889 
Price: 758207, Size: 930985 
Price: 380184, Size: 941136 
Price: 224214, Size: 584675 
Price: 69553, Size: 190627 
Price: 254172, Size: 543908 
Price: 428749, Size: 862005 
Price: 236064, Size: 820352 
Price: 49144, Size: 997227 
Price: 76234, Size: 704374 
Price: 657273, Size: 910443 
Price: 325733, Size: 640816 
Price: 108223, Size: 586978 
Price: 531112, Size: 588836 
Price: 183207, Size: 765072 
Price: 242375, Size: 486178 
Price: 97471, Size: 881911 
Price: 325901, Size: 809230 
Price: 220322, Size: 653699 
Price: 61196, Size: 156823 
Price: 74009, Size: 262697 
Price: 65112, Size: 176372 
Price: 610011, Size: 666629 
Price: 293955, Size: 823755 
Price: 555938, Size: 726114 
Price: 331538, Size: 892615 
Price: 16823, Size: 777116 
Price: 21129, Size: 308978 
Price: 694130, Size: 707933 
Price: 476368, Size: 906639 
Price: 234417, Size: 563529 
Price: 698758, Size: 830586 
Price: 774559, Size: 970676 
Price: 807248, Size: 814075 
Price: 336689, Size: 998742 
Price: 131523, Size: 998737 
Price: 955348, Size: 998221 
Price: 56487, Size: 776797 
Price: 99965, Size: 385538 
Price: 512606, Size: 826952 
Price: 78898, Size: 558006 
Price: 614129, Size: 896604 
Price: 246866, Size: 541808 
Price: 253683, Size: 911007 
Price: 347988, Size: 651112 
Price: 709201, Size: 815202 
Price: 329142, Size: 775769 
Price: 85180, Size: 756931 
Price: 320658, Size: 368042 
Price: 792671, Size: 860772 
Price: 128404, Size: 497127 
Price: 353138, Size: 726160 
Price: 540600, Size: 609053 
Price: 40918, Size: 766569 
Price: 210709, Size: 330889 
Price: 162071, Size: 762072 
Price: 365492, Size: 483733 
Price: 548992, Size: 720876 
Price: 47925, Size: 667078 
Price: 309658, Size: 648988 
Price: 675562, Size: 745257 
Price: 396914, Size: 477707 
Price: 77142, Size: 186427 
Price: 420567, Size: 956704 
Price: 736585, Size: 846229 
Price: 138307, Size: 377136 
Price: 150626, Size: 894545 
Price: 740163, Size: 928170 
Price: 377739, Size: 727168 
Price: 342996, Size: 456359 
Price: 164975, Size: 625522 
Price: 285628, Size: 600958 
Price: 63815, Size: 379831 
Price: 384201, Size: 959701 
Price: 57019, Size: 446997 
Price: 396473, Size: 435737 
Price: 631593, Size: 697130 
Price: 761507, Size: 795688 
Price: 219542, Size: 314727 
Price: 47366, Size: 875650 
Price: 256024, Size: 365914 
Price: 277738, Size: 710865 
Price: 71131, Size: 89149 
Price: 358963, Size: 438477 
Price: 243639, Size: 949835 
Price: 409528, Size: 768854 
Price: 534891, Size: 792865 
Price: 461368, Size: 815172 
Price: 10097, Size: 152930 
Price: 442784, Size: 674785 
Price: 229823, Size: 799416 
Price: 197607, Size: 691571 
Price: 565158, Size: 770670 
Price: 449902, Size: 907276 
Price: 13967, Size: 245690 
Price: 660443, Size: 679545 
Price: 64004, Size: 102837 
Price: 464537, Size: 774307 
Price: 160264, Size: 696568 
Price: 96331, Size: 362618 
Price: 781149, Size: 829419 
Price: 286094, Size: 545287 
Price: 203812, Size: 475965 
Price: 144933, Size: 288664 
Price: 931822, Size: 959342 
Price: 167626, Size: 428189 
Price: 252233, Size: 341022 
Price: 839260, Size: 882998 
Price: 198861, Size: 802826 
Price: 260370, Size: 793328 
Price: 47630, Size: 69981 
Price: 850713, Size: 890683 
Price: 643849, Size: 880456 
Price: 534167, Size: 819685 
Price: 284345, Size: 865585 
Price: 20858, Size: 963791 
Price: 348554, Size: 773850 
Price: 876534, Size: 986598 
Price: 278691, Size: 718164 
Price: 160866, Size: 864019 
Price: 183975, Size: 708105 
Price: 517722, Size: 768307 
Price: 617344, Size: 722251 
Price: 211496, Size: 247713 
Price: 949739, Size: 950563 
Price: 324641, Size: 743550 
Price: 370336, Size: 995086 
Price: 275209, Size: 863435 
Price: 232742, Size: 936378 
Price: 59257, Size: 416772 
Price: 54045, Size: 852314 
Price: 261834, Size: 961342 
Price: 378111, Size: 848657 
Price: 72778, Size: 655420 
Price: 108477, Size: 413194 
Price: 373000, Size: 806814 
Price: 495229, Size: 662096 
Price: 246759, Size: 377406 
Price: 308292, Size: 319962 
Price: 508071, Size: 638183 
Price: 497834, Size: 681039 
Price: 144860, Size: 626969 
Price: 89485, Size: 618146 
Price: 16693, Size: 977389 
Price: 812111, Size: 927119 
Price: 706368, Size: 981107 
Price: 770140, Size: 938667 
Price: 789656, Size: 868908 
Price: 57975, Size: 345592 
Price: 422622, Size: 773736 
Price: 54172, Size: 246768 
Price: 468349, Size: 496621 
Price: 207452, Size: 598476 
Price: 110573, Size: 892782 
Price: 400129, Size: 510530 
Price: 371763, Size: 458269 
Price: 509294, Size: 803413 
Price: 96650, Size: 597167 
Price: 204742, Size: 898058 
Price: 489430, Size: 878272 
Price: 86646, Size: 465565 
Price: 54634, Size: 66644 
Price: 904200, Size: 939265 
Price: 455142, Size: 460642 
Price: 467097, Size: 733081 
Price: 622716, Size: 676937 
Price: 349946, Size: 615009 
Price: 90215, Size: 704955 
Price: 135781, Size: 151665 
Price: 112156, Size: 874142 
Price: 465123, Size: 554268 
Price: 454493, Size: 808457 
Price: 304868, Size: 509719 
Price: 582351, Size: 961422 
Price: 551610, Size: 726588 
Price: 677813, Size: 782810 
Price: 42109, Size: 867448 
Price: 484062, Size: 787134 
Price: 64989, Size: 566367 
Price: 366939, Size: 734335 
Price: 413665, Size: 677336 
Price: 373993, Size: 888376 
Price: 115165, Size: 293946 
Price: 586405, Size: 754868 
Price: 122692, Size: 254252 
Price: 167016, Size: 931525 
Price: 2395, Size: 130247 
Price: 208709, Size: 604753 
Price: 576227, Size: 998317 
Price: 487807, Size: 569822 
Price: 367833, Size: 440836 
Price: 381708, Size: 654406 
Price: 60348, Size: 614761 
Price: 483892, Size: 611941 
Price: 425283, Size: 945864 
Price: 63361, Size: 281802 
Price: 195691, Size: 513664 
Price: 610391, Size: 877643 
Price: 291995, Size: 400347 
Price: 826696, Size: 905072 
Price: 18991, Size: 539496 
Price: 256655, Size: 454787 
Price: 157575, Size: 878418 
Price: 224760, Size: 312474 
Price: 77187, Size: 518971 
Price: 69715, Size: 727500 
Price: 211994, Size: 478029 
Price: 586061, Size: 890912 
Price: 429806, Size: 753215 
Price: 656900, Size: 727465 
Price: 89042, Size: 308620 
Price: 369489, Size: 972820 
Price: 631275, Size: 819820 
Price: 240567, Size: 884635 
Price: 6859, Size: 836116 
Price: 580964, Size: 823314 
Price: 678430, Size: 769118 
Price: 487999, Size: 911997 
Price: 632316, Size: 969346 
Price: 777233, Size: 902866 
Price: 45728, Size: 279473 
Price: 218345, Size: 693414 
Price: 299811, Size: 732570 
Price: 430221, Size: 702891 
Price: 163833, Size: 783921 
Price: 23758, Size: 614087 
Price: 901187, Size: 989093 
Price: 30577, Size: 359170 
Price: 387696, Size: 468668 
Price: 420668, Size: 626441 
Price: 243104, Size: 698583 
Price: 403210, Size: 652964 
Price: 590005, Size: 766012 
Price: 346184, Size: 841783 
Price: 23930, Size: 748265 
Price: 584400, Size: 666280 
Price: 586749, Size: 703521 
Price: 124881, Size: 994487 
Price: 305203, Size: 915064 
Price: 661183, Size: 747042 
Price: 687571, Size: 833574 
Price: 359827, Size: 966996 
Price: 505219, Size: 783668 
Price: 60535, Size: 225813 
Price: 158853, Size: 599417 
Price: 319461, Size: 617275 
Price: 272388, Size: 668657 
Price: 445224, Size: 827316 
Price: 331008, Size: 431537 
Price: 418655, Size: 935295 
Price: 88693, Size: 946806 
Price: 151415, Size: 563658 
Price: 498349, Size: 985401 
Price: 5538, Size: 758159 
Price: 546311, Size: 877853 
Price: 204198, Size: 634507 
Price: 523983, Size: 530657 
Price: 240466, Size: 653733 
Price: 280056, Size: 694927 
Price: 119356, Size: 875630 
Price: 586266, Size: 822150 
Price: 261411, Size: 477575 
Price: 204265, Size: 532335 
Price: 103557, Size: 484211 
Price: 446160, Size: 585602 
Price: 750908, Size: 758966 
Price: 66958, Size: 731447 
Price: 212800, Size: 423066 
Price: 58581, Size: 538772 
Price: 730018, Size: 853408 
Price: 582304, Size: 717194 
Price: 94552, Size: 298614 
Price: 576305, Size: 593027 
Price: 16410, Size: 430637 
Price: 579767, Size: 816193 
Price: 512244, Size: 557015 
Price: 606183, Size: 655229 
Price: 4107, Size: 350468 
Price: 10012, Size: 468144 
Price: 17557, Size: 443733 
Price: 736665, Size: 754146 
Price: 643240, Size: 847401 
Price: 489390, Size: 681162 
Price: 42821, Size: 643312 
Price: 11016, Size: 293127 
Price: 276531, Size: 427841 
Price: 548272, Size: 575121 
Price: 697338, Size: 802677 
Price: 89697, Size: 352286 
Price: 331537, Size: 834785 
Price: 221763, Size: 434283 
Price: 462816, Size: 519622 
Price: 191216, Size: 478636 
Price: 33227, Size: 352157 
Price: 114595, Size: 648586 
Price: 229102, Size: 464078 
Price: 98217, Size: 921250 
Price: 102402, Size: 766801 
Price: 570134, Size: 614134 
Price: 611839, Size: 629228 
Price: 280840, Size: 397303 
Price: 349605, Size: 658269 
Price: 596964, Size: 826623 
Price: 142240, Size: 379310 
Price: 236720, Size: 784649 
Price: 524729, Size: 551937 
Price: 683542, Size: 756543 
Price: 184017, Size: 891874 
Price: 873932, Size: 925241 
Price: 715965, Size: 971398 
Price: 531424, Size: 696735 
Price: 787441, Size: 981123 
Price: 25397, Size: 851169 
Price: 562747, Size: 989502 
Price: 365033, Size: 947158 
Price: 91034, Size: 92392 
Price: 766219, Size: 939351 
Price: 51126, Size: 819256 
Price: 563388, Size: 564223 
Price: 206651, Size: 498131 
Price: 374128, Size: 658759 
Price: 190811, Size: 992831 
Price: 492764, Size: 747277 
Price: 10045, Size: 987332 
Price: 803690, Size: 834354 
Price: 112699, Size: 729834 
Price: 395526, Size: 423667 
Price: 87540, Size: 558975 
Price: 293825, Size: 737738 
Price: 303693, Size: 643582 
Price: 365169, Size: 611470 
Price: 125597, Size: 320532 
Price: 195877, Size: 698560 
Price: 149696, Size: 191128 
Price: 36421, Size: 713955 
Price: 48711, Size: 113602 
Price: 313327, Size: 888269 
Price: 61208, Size: 428435 
Price: 28668, Size: 859591 
Price: 305578, Size: 844309 
Price: 99000, Size: 962655 
Price: 512502, Size: 824352 
Price: 415484, Size: 919754 
Price: 359830, Size: 442377 
Price: 378031, Size: 676878 
Price: 73916, Size: 961280 
Price: 204405, Size: 329136 
Price: 27235, Size: 95650 
Price: 301677, Size: 886294 
Price: 180682, Size: 219673 
Price: 362531, Size: 710738 
Price: 347957, Size: 914472 
Price: 871948, Size: 980475 
Price: 503857, Size: 926887 
Price: 596885, Size: 823974 
Price: 241268, Size: 453015 
Price: 371947, Size: 969415 
Price: 628106, Size: 863921 
Price: 429138, Size: 609510 
Price: 146721, Size: 433886 
Price: 279242, Size: 616395 
Price: 615116, Size: 617377 
Price: 111122, Size: 332240 
Price: 282806, Size: 498283 
Price: 47585, Size: 991194 
Price: 250476, Size: 499042 
Price: 192685, Size: 902027 
Price: 145895, Size: 463282 
Price: 17841, Size: 599009 
Price: 561066, Size: 630103 
Price: 293338, Size: 311071 
Price: 397570, Size: 708097 
Price: 530354, Size: 986195 
Price: 215501, Size: 308525 
Price: 574455, Size: 866592 
Price: 21073, Size: 682922 
Price: 230521, Size: 350940 
Price: 152364, Size: 231295 
Price: 33396, Size: 229470 
Price: 514152, Size: 916136 
Price: 815474, Size: 823745 
Price: 836394, Size: 864103 
Price: 205571, Size: 672973 
Price: 56401, Size: 537709 
Price: 322114, Size: 751885 
Price: 3300, Size: 134937 
Price: 168776, Size: 570455 
Price: 409446, Size: 955451 
Price: 33079, Size: 327806 
Price: 776051, Size: 975976 
Price: 314849, Size: 572147 
Price: 541423, Size: 722750 
Price: 655751, Size: 685122 
Price: 3547, Size: 811676 
Price: 31183, Size: 384457 
Price: 4407, Size: 284058 
Price: 126721, Size: 513819 
Price: 325862, Size: 416172 
Price: 449378, Size: 899074 
Price: 246334, Size: 353381 
Price: 866688, Size: 953918 
Price: 37180, Size: 715976 
Price: 74256, Size: 789422 
Price: 629385, Size: 729509 
Price: 333108, Size: 842051 
Price: 449790, Size: 619475 
Price: 135874, Size: 605829 
Price: 16895, Size: 977899 
Price: 58840, Size: 237820 
Price: 735545, Size: 766909 
Price: 807645, Size: 991479 
Price: 240570, Size: 601646 
Price: 2633, Size: 241433 
Price: 170818, Size: 261963 
Price: 434205, Size: 493228 
Price: 278843, Size: 560099 
Price: 148564, Size: 754077 
Price: 638870, Size: 842997 
Price: 512061, Size: 994343 
Price: 566621, Size: 984942 
Price: 54164, Size: 130975 
Price: 571492, Size: 692672 
Price: 347034, Size: 664505 
Price: 570178, Size: 931062 
Price: 340181, Size: 871914 
Price: 51929, Size: 548367 
Price: 7767, Size: 757399 
Price: 529305, Size: 543729 
Price: 31892, Size: 78574 
Price: 6139, Size: 920390 
Price: 1791, Size: 223234 
Price: 795063, Size: 888834 
Price: 27827, Size: 139817 
Price: 484198, Size: 758375 
Price: 43251, Size: 887980 
Price: 249682, Size: 768679 
Price: 122587, Size: 657559 
Price: 118761, Size: 838031 
Price: 5911, Size: 912090 
Price: 237939, Size: 876036 
Price: 229669, Size: 909745 
Price: 221744, Size: 328992 
